scenario,building,city,climate_type,decade,metric,label,role,family,subfamily,unit,analysis_tier,failure_relevant,year_start,year_end,n_years,metric_value_mean,metric_value_sd,delta_abs_mean,delta_log_mean,delta_std_mean,breach_frequency_pct
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2075-2084,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2075,2084,10,30.17305753194329,0.400072204974712,2.324395152659878,0.08008570151186815,1.6554577259306495,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2075-2084,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2075,2084,10,1233.98,37.72699593424089,0.6100000000001273,7.989657496327851e-05,0.015482292844329915,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2075-2084,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2075,2084,10,26.88714879649321,0.08584551233766717,0.02185935316349976,0.0008087308049996355,0.3015856579264081,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2075-2084,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2075,2084,10,31.234340000000003,0.26836221459479354,2.1017400000000004,0.06962680751528301,6.2317886207189,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2085,2094,10,282330.55555557815,6944.069619514622,71146.9135802526,0.29007683945160584,12.91032447319569,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2085,2094,10,522.29655,41.96412403426026,75.44023000000001,0.15318004649538014,0.6201301662354569,100.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2085,2094,10,1880.273,34.63788967461945,7.444000000000051,0.00381377193617185,0.1704380471868669,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2085,2094,10,67.2222222222276,60.11819633742163,-147.5925925926044,-1.8551164571419256,-1.6017067330833459,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2085,2094,10,28.125982781582827,0.2995748604051113,2.955390605662849,0.11096636809451539,2.7888031100848023,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2085,2094,10,3710.66,100.4158130530799,911.9739999999998,0.28172874120726055,12.752629630676122,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2085,2094,10,99.30127999999999,1.3965727586806527,13.920554444444445,0.1509488385610159,6.5529548385620675,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2085,2094,10,1561.000000000151,73.76493362095371,736.0500000002085,0.6367394395763262,3.4720088437569467,100.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2085,2094,10,0.6,0.5163977794943222,-0.6,-5.708526013312951,-0.9999999999999998,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2085,2094,10,14.657,11.250522012580374,-31.233999999999998,-1.6351919818758582,-1.624497956555059,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2085,2094,10,14.836042,11.650522778740495,-9.576078,-0.8896541769193785,-1.0297377706959705,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2085,2094,10,1.6329999999999998,1.8847283918674096,-3.5892222222222223,-6.666076898951873,-1.2699613846791853,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2085,2094,10,15.8,15.970806700560454,15.8,13.227381435470075,1.8464430602301256,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2085,2094,10,52.23982971266213,1.8830481525160163,1.0456623323366194,0.019645044095399022,3.891308388281402,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2085,2094,10,7.4,6.979334575094614,7.4,15.4079231332751,2.020735024916646,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2085,2094,10,6.36059,1.675779830705693,-1.2272,-0.2101428640138776,-0.911649507738634,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2085,2094,10,0.8478600000000001,0.11920402864183932,-0.017439999999999966,-0.029919737472295038,-0.24063483046836023,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2085,2094,10,30.559155403236286,0.39942736443981186,2.7104930239528744,0.09280266157712709,1.9304405330776817,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2085,2094,10,1214.94,64.16013300069336,-18.429999999999882,-0.01626034251241535,-0.4677682903621946,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2085,2094,10,26.847867891047155,0.1191983439769698,-0.017421552282556974,-0.0006575748034460371,-0.24035891034540852,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085-2094,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2085,2094,10,31.8245,0.33774682168090936,2.6918999999999995,0.08832803039247676,7.981649389607277,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2095,2100,6,287870.3703703934,7339.65419230087,76686.72839506787,0.30951026827760203,13.915579700465772,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2095,2100,6,533.17785,28.18147759211713,86.32153000000004,0.17544868267417377,0.7095761074508785,100.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2095,2100,6,1887.5633333333333,46.31645826989222,14.734333333333362,0.00758422642800453,0.3373577377664804,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2095,2100,6,75.000000000006,57.1169473887818,-139.814814814826,-1.3204506424688083,-1.517300606622241,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2095,2100,6,28.371138857179147,0.26622494619537856,3.200546681259171,0.11965926563362521,3.0201403907708744,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2095,2100,6,3802.933333333333,87.98988752502567,1004.2473333333332,0.30639858745251364,14.042937956119525,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2095,2100,6,99.69333333333333,0.9099365134923844,14.312607777777776,0.1549437901227595,6.7375098286592,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2095,2100,6,1637.9166666668527,78.71395118475989,812.9666666669101,0.6849002917692029,3.834831134225009,100.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2095,2100,6,1.0,0.8944271909999159,-0.19999999999999996,-4.5564430159285925,-0.3333333333333332,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2095,2100,6,17.478333333333335,14.25135560803486,-28.412666666666667,-1.2694409317896374,-1.4777588186040866,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2095,2100,6,15.608503333333333,4.981073557403732,-8.803616666666668,-0.49014565551314426,-0.9466732205392671,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2095,2100,6,2.0,1.8053032986177144,-3.2222222222222228,-3.5007759785049135,-1.1401071156145364,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2095,2100,6,14.166666666666666,8.134289561274953,14.166666666666666,16.248813594154527,1.6555660350164627,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2095,2100,6,53.294200645987566,2.044160526119884,2.1000332656620615,0.039602233118738596,7.815024802586154,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2095,2100,6,5.333333333333333,1.5055453054181622,5.333333333333333,15.449859963417245,1.4563856035435283,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2095,2100,6,7.626033333333333,2.19258714277601,0.03824333333333341,-0.02731555304539938,0.028409807698515237,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2095,2100,6,0.91705,0.03272257630444155,0.05175000000000004,0.05753888601423001,0.7140397062349585,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2095,2100,6,30.75747928141657,0.4819634269653016,2.908816902133159,0.09924591383994863,2.0716888040501877,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2095,2100,6,1238.6499999999999,54.83651155936159,5.280000000000125,0.003467380286008718,0.1340106659312242,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2095,2100,6,26.91705921565611,0.032726396705682226,0.05176977232639679,0.0019245424704799063,0.7142489867370362,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095-2100,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2095,2100,6,31.898066666666665,0.2163774633982625,2.7654666666666663,0.09066838066920295,8.199779089854479,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2025,2034,10,40075.00000000321,4264.876730385081,-2.9103830456733705e-12,-0.005130636668446087,-7.216449660063518e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2025,2034,10,156.81127,24.26085302860694,-5.684341886080802e-15,-0.01059867563940493,-2.220446049250313e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2025,2034,10,1342.179,35.40957511747347,-9.094947017729283e-14,-0.00031595181040495747,-2.7311486405778852e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2025,2034,10,70677.77777778343,4650.762139410024,4.365574568510055e-12,-0.0019437089054820333,9.603429163007604e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2025,2034,10,8.55547545662101,0.4067008901038799,-3.552713678800501e-16,-0.0010305830598612343,-9.2148511043888e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2025,2034,10,366.867,55.451471686712,-1.1368683772161604e-14,-0.010503352259553544,-1.9984014443252818e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2025,2034,10,73.804188,2.9487226757202327,1.4210854715202005e-15,-0.0006955297254561011,5.329070518200751e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2025,2034,10,115.43333333333408,29.246208997761574,-7.105427357601002e-16,-0.032783665608561476,-3.3306690738754695e-17,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2025,2034,10,1.1,0.5676462121975466,-8.881784197001253e-17,-1.3382319085796341,-1.1102230246251565e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2025,2034,10,3814.061,105.18267204672489,-1.3642420526593923e-13,-0.00033996494044146174,-1.3433698597964394e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2025,2034,10,215.43601600000002,13.159055251602911,2.842170943040401e-15,-0.001715199461085426,2.331468351712829e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2025,2034,10,356.81800000000004,18.832254718375538,2.2737367544323207e-14,-0.0012731838729037825,1.2712053631958042e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2025,2034,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2025,2034,10,65.08624547893962,2.678798616736093,-5.684341886080802e-15,-0.0007691481445236015,-2.253752739989068e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2025,2034,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2025,2034,10,7.01872,1.3778934685477926,0.0,-0.01655426149838195,5.551115123125783e-18,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2025,2034,10,0.8609199999999999,0.04979917000647033,-3.3306690738754695e-17,-0.0015154663967018298,-7.382983113757291e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2025,2034,10,24.675616612930213,1.3112593909301842,-1.4210854715202005e-15,-0.0012702817588421845,-1.1102230246251565e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2025,2034,10,1414.81,82.15407543823446,6.821210263296962e-14,-0.0015648538548795443,8.382183835919932e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2025,2034,10,26.86093090356339,0.04979849504514165,7.105427357601002e-16,-1.5468907462512504e-06,1.503241975342462e-14,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025-2034,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2025,2034,10,21.061349999999997,0.45288847351687495,-1.0658141036401502e-15,-0.0002090177039996366,-2.4868995751603505e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2035-2044,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2035,2044,10,45293.61111111473,5131.939086016426,5218.611111111526,0.11669705005050765,1.289814327356062,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2035-2044,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2035,2044,10,188.98805,20.269755434212282,32.176779999999994,0.18160308899697516,1.3980260360201529,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2035-2044,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2035,2044,10,1331.528,45.77070358500805,-10.65100000000009,-0.008507260257726301,-0.3170650805298984,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2035-2044,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2035,2044,10,69284.44444444998,4255.307385666158,-1393.333333333445,-0.02161704830707194,-0.315798195442094,0.0
