scenario,building,city,climate_type,year,decade,score_family,family_score,component_count,component_metrics,breached_component_count,breached_component_metrics,interpretation_note
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2064,2055-2064,habitability,-1.8113023570711033,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2064,2055-2064,operational_adequacy,2.206707580066683,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2065,2065-2074,energy_burden_secondary,3.424889756060225,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2065,2065-2074,habitability,-1.7148634176384663,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2065,2065-2074,operational_adequacy,2.0973752024019077,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2066,2065-2074,energy_burden_secondary,1.5940666191667645,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2066,2065-2074,habitability,0.8804834166356514,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2066,2065-2074,operational_adequacy,0.20962751911923908,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2067,2065-2074,energy_burden_secondary,2.7230301889105912,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2067,2065-2074,habitability,-1.1984365355360538,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2067,2065-2074,operational_adequacy,1.945556968362497,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2068,2065-2074,energy_burden_secondary,3.3724924608966083,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2068,2065-2074,habitability,-0.18116491943063867,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,daily_edh_exceedance_days; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2068,2065-2074,operational_adequacy,1.9312724075484844,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2069,2065-2074,energy_burden_secondary,3.491377080175404,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2069,2065-2074,habitability,-0.5100139075352021,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2069,2065-2074,operational_adequacy,0.7644282246668991,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2070,2065-2074,energy_burden_secondary,5.467503640631838,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2070,2065-2074,habitability,0.09994154971304235,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2070,2065-2074,operational_adequacy,1.027599017914362,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2071,2065-2074,energy_burden_secondary,3.671905576117277,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2071,2065-2074,habitability,-2.02016544084417,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2071,2065-2074,operational_adequacy,1.390732603994964,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2072,2065-2074,energy_burden_secondary,3.5503790764100676,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2072,2065-2074,habitability,-0.30525201552333314,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2072,2065-2074,operational_adequacy,1.5502351601849869,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2073,2065-2074,energy_burden_secondary,2.9048796250666724,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2073,2065-2074,habitability,-0.668557286572579,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2073,2065-2074,operational_adequacy,1.1852133257303084,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2074,2065-2074,energy_burden_secondary,4.541524550471439,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2074,2065-2074,habitability,0.41828828792783823,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2074,2065-2074,operational_adequacy,1.0818308926185658,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2075,2075-2084,energy_burden_secondary,4.766084386886944,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2075,2075-2084,habitability,-1.995547571769548,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2075,2075-2084,operational_adequacy,2.671890104987335,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2076,2075-2084,energy_burden_secondary,5.341574006877264,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2076,2075-2084,habitability,-1.5858685232454897,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2076,2075-2084,operational_adequacy,2.207077118377743,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2077,2075-2084,energy_burden_secondary,5.006055192468215,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2077,2075-2084,habitability,-1.3921585960554752,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2077,2075-2084,operational_adequacy,2.699178932307282,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2078,2075-2084,energy_burden_secondary,4.525673267900931,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2078,2075-2084,habitability,-0.19729572996831887,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2078,2075-2084,operational_adequacy,2.0994553839723866,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2079,2075-2084,energy_burden_secondary,6.054881722550039,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2079,2075-2084,habitability,-0.5230901361664029,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2079,2075-2084,operational_adequacy,3.869472734228586,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2080,2075-2084,energy_burden_secondary,6.2424552329676954,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2080,2075-2084,habitability,-0.27919820538312007,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2080,2075-2084,operational_adequacy,4.212656803865936,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2081,2075-2084,energy_burden_secondary,4.473716286142052,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2081,2075-2084,habitability,-0.42189492537288875,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2081,2075-2084,operational_adequacy,1.850540457732519,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2082,2075-2084,energy_burden_secondary,5.1412314077222545,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2082,2075-2084,habitability,0.5081073227918987,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2082,2075-2084,operational_adequacy,1.6234849475105964,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2083,2075-2084,energy_burden_secondary,5.610165183766392,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2083,2075-2084,habitability,-1.733334948897593,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2083,2075-2084,operational_adequacy,2.691215711771854,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2084,2075-2084,energy_burden_secondary,4.645878827393938,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2084,2075-2084,habitability,-1.0952569790921114,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2084,2075-2084,operational_adequacy,2.172608066710279,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085,2085-2094,energy_burden_secondary,5.85453912339503,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085,2085-2094,habitability,0.03920254934432062,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085,2085-2094,operational_adequacy,2.508506660815837,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2086,2085-2094,energy_burden_secondary,6.92626195052314,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2086,2085-2094,habitability,-2.1263595617680977,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2086,2085-2094,operational_adequacy,4.46730424223357,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2087,2085-2094,energy_burden_secondary,7.648816247695379,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2087,2085-2094,habitability,-0.48498144706038665,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2087,2085-2094,operational_adequacy,3.8273784901557755,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2088,2085-2094,energy_burden_secondary,5.162366451149598,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2088,2085-2094,habitability,-0.705155484203158,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2088,2085-2094,operational_adequacy,2.237702057340687,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2089,2085-2094,energy_burden_secondary,8.805959875342333,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2089,2085-2094,habitability,-1.3378611110892038,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2089,2085-2094,operational_adequacy,4.804563128866971,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2090,2085-2094,energy_burden_secondary,5.547640680293843,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2090,2085-2094,habitability,-1.3549195001661876,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2090,2085-2094,operational_adequacy,2.55663575051266,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2091,2085-2094,energy_burden_secondary,8.163982931236829,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2091,2085-2094,habitability,-1.3860018370179894,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2091,2085-2094,operational_adequacy,4.833413465399149,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2092,2085-2094,energy_burden_secondary,7.9372215277976474,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2092,2085-2094,habitability,-1.782109485178667,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2092,2085-2094,operational_adequacy,3.6359776957127323,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2093,2085-2094,energy_burden_secondary,5.189665882243241,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2093,2085-2094,habitability,-0.19255958204814938,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,3,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2093,2085-2094,operational_adequacy,2.584964960710255,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2094,2085-2094,energy_burden_secondary,6.8835515502637215,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2094,2085-2094,habitability,-0.611552251458159,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2094,2085-2094,operational_adequacy,3.784567742932916,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095,2095-2100,energy_burden_secondary,8.290352878396146,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095,2095-2100,habitability,-0.5118179819283717,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095,2095-2100,operational_adequacy,4.492714793754503,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2096,2095-2100,energy_burden_secondary,8.993973699164721,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2096,2095-2100,habitability,-1.623486057564111,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2096,2095-2100,operational_adequacy,5.460643823239553,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2097,2095-2100,energy_burden_secondary,5.570977290744864,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2097,2095-2100,habitability,-0.750852932598755,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2097,2095-2100,operational_adequacy,2.950089762004564,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2098,2095-2100,energy_burden_secondary,4.620340649919234,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2098,2095-2100,habitability,-1.7506060977425075,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
